type|plz|city|street|name|tel|fax|email|gebiete|website|href
kanzlei|28217|Bremen|Am Kaffee-Quartier 3|Patentanwalt Jochen Unland|0421 - 3 63 50|0421 - 3 37 87 88|mail@eisenfuhr.com||http://www.eisenfuhr.com|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/jochen_unland_bremen
kanzlei|95445|Bayreuth|Scheffelstr. 46|Rechtsanwalt Manfred Mayer Fachanwalt für Familienrecht|0921 - 5 07 20 73, 0921 - 5 07 20 73|0921 - 50 72 07 89|info@kanzlei-hmg.de|Familienrecht, Erbrecht, Verkehrsrecht, Verkehrsstrafrecht, OWI-Recht, Zwangsvollstreckungsrecht, Betreuungsrecht|http://www.kanzlei-hmg.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/manfred_mayer_bayreuth
kanzlei|94065|Waldkirchen|Marktplatz 12|Kanzlei Dr. Baumgartner ● Bender ● Jahn|08581 - 80 14, 08581 - 80 14|08581 - 89 09|ra.bender@kanzlei-am-marktplatz.de|Arbeitsrecht, Arzthaftungsrecht, Baurecht (privates), Erbrecht, Familienrecht, Forderungseinzug/Inkasso, Gesellschaftsrecht, Handelsrecht, Handelsvertreterrecht, Jagdrecht, Mietrecht, Steuerrecht, Steuerstrafrecht, Strafrecht, Verkehrsunfallrecht, Vertragsrecht, Wettbewerbsrecht|http://www.kanzlei-am-marktplatz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/dr__baumgartner___9679__bender___9679__jahn_waldkirchen
kanzlei|22846|Norderstedt|Rathausallee 31|Rechtsanwalt Hans-Peter Schmidt|040 - 53 53 42-0, 040 - 53 53 42-0|040 - 53 53 42-42|info@rae-lotz.de||http://www.rae-lotz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/hans-peter_schmidt_norderstedt
kanzlei|82256|Fürstenfeldbruck|Leonhardsplatz 4a|Rechtsanwalt Eberhard Kleine|08141 - 51 04-0, 08141 - 51 04-0|08141 - 51 04-20|kanzlei@ksh-rechtsanwaelte.de||http://www.ksh-rechtsanwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/eberhard_kleine_fuerstenfeldbruck
kanzlei|35260|Stadtallendorf|Bismarckstr. 16|Kanzlei Koch & Wiegand|06428 - 10 84, 06428 - 10 84|06428 - 4 02 47|info@koch-wiegand.de|Arbeitsrecht, Baurecht (öffentliches), Baurecht (privates), Erbrecht, Familienrecht, Internetrecht, Mietrecht, OWI-Recht, Strafrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht, Vertragsrecht, Wirtschaftsrecht, Zivilrecht|http://www.koch-wiegand.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/koch___wiegand_stadtallendorf
kanzlei|03222|Lübbenau/Spreewald|Ehm-Welk-Straße 35|Rechtsanwalt Wolfgang Schönekerl Fachanwalt für Verkehrsrecht -  Fachanwalt für Strafrecht|03542 - 87 13 50|03542 - 87 13 52|wolfgang@schoenekerl.de||http://www.schoenekerl.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/wolfgang_schoenekerl_luebbenau_spreewald
kanzlei|94469|Deggendorf|Land Au 25|Kanzlei Dr. Fritz & Kollegen|0991 - 3 71 91 60||zentrale@kanzlei-bf.com|Zivilrecht, Verkehrsrecht, Arbeitsrecht, Öffentliches Recht, Versicherungsrecht, Strafrecht, Tierrecht|http://www.kanzlei-dr-fritz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/dr__fritz___kollegen_deggendorf
kanzlei|63739|Aschaffenburg|Weißenburger Straße 14|Kanzlei Fuchs & Fuchs|06021 - 36 23 70|06021 - 3 62 37 13|rechtsanwalt@fuchs-fuchs.de|Arbeitsrecht, Erbrecht, Familienrecht, Insolvenzrecht, Wettbewerbsrecht, Zivilrecht|http://www.fuchs-fuchs.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/fuchs___fuchs_aschaffenburg
kanzlei|15517|Fürstenwalde/Spree|Dr.-Wilhelm-Külz-Straße 60|Rechtsanwalt Enrico Jurisch Fachanwalt für Sozialrecht|03361 - 37 79 20|03361 - 37 79 21|peggyguske@rechtsanwaelte-kgj.de|Arbeitsrecht, Sozialrecht, Insolvenzrecht|http://www.rechtsanwaelte-kgj.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/enrico_jurisch_fuerstenwalde_spree
kanzlei|97816|Lohr|Hauptstr. 48|Kanzlei Hubbauer-Wenzel & Kollegen|09352 - 87 36 11|09352 - 87 36 22|info@anwaelte-hubbauerwenzel.de|Familienrecht, Erbrecht, Mietrecht, Verkehrsrecht, Vertragsrecht, Zivilrecht|http://www.anwaelte-hubbauerwenzel.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/hubbauer-wenzel___kollegen_lohr_am_main
kanzlei|74072|Heilbronn|Allee 64|Kanzlei Reissig|07131 - 20 37 80|07131 - 2 03 78 15|kmreissig@t-online.de|Arbeitsrecht, Beamtenrecht, Betriebsverfassungsrecht, Forderungseinzug/Inkasso, Handelsvertreterrecht, Strafrecht, Zivilrecht, Zwangsvollstreckungsrecht, Verkehrsrecht, Verkehrsstrafrecht, OWI-Recht|http://www.anwaltskanzlei-reissig.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/reissig_heilbronn
kanzlei|87435|Kempten|Salzstr. 2|Kanzlei Fuchsberger und Hoch|0831 - 5 23 79 85, 0831 - 5 23 79 85|0831 - 5 23 79 86|info@kanzlei-fh.de|Arbeitsrecht, Architektenrecht, Baurecht (öffentliches), Baurecht (privates), Familienrecht, OWI-Recht, Sozialrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht, Versicherungsrecht|http://www.kanzlei-fh.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/fuchsberger_und_hoch_kempten__allgaeu_
kanzlei|87435|Kempten|Hirnbeinstr. 2|Rechtsanwältin Christin Haase Fachanwältin für Versicherungsrecht -  Fachanwältin für Verkehrsrecht|0831 - 52 29 40|0831 - 5 22 94 40|kanzlei@rechtsanwalt-volmar.de|Versicherungsrecht, Verkehrsrecht, Vertragsrecht, OWI-Recht, Arzthaftungsrecht|http://www.rechtsanwalt-volmar.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/christin_haase_kempten__allgaeu_
kanzlei|77815|Bühl|An der Gelben Mühle 2|Rechtsanwalt Benedikt Püttbach|07223 - 36 00|07223 - 8 33 30|kanzlei@ra-hoerth.de|Vertragsrecht, Mietrecht, Arzthaftungsrecht, Versicherungsrecht|http://www.ra-hoerth.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/benedikt_puettbach_buehl
kanzlei|76227|Karlsruhe|Raiherwiesenstr. 19|Rechtsanwalt Dr. jur. Hans-Peter Kühlwein|0721 - 40 90 00|0721 - 4 09 00 40|karlsruhe@meine-rechte.de|Familienrecht, Verkehrsrecht|http://www.meine-rechte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__jur__hans-peter_kuehlwein_karlsruhe
kanzlei|92421|Schwandorf|Marktplatz 32 (Eingang Breite Strasse)|Kanzlei Claudia Wagner|09431 - 3 81 50|09431 - 38 15 20|kanzlei@claudia-wagner.info|Arbeitsrecht, Erbrecht, Familienrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht|http://www.jaeger-wagner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/claudia_wagner_schwandorf
kanzlei|73033|Göppingen|Ziegelstr. 43 Willi-Bleicher-Haus|Steuerberaterin Ines Landgraf|07161 - 97 81 40|07161 - 9 78 14 27|kanzlei@hauptmann-uhl.de||http://www.hauptmann-uhl.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/ines_landgraf_goeppingen
kanzlei|03253|Doberlug-Kirchhain|Karl-Liebknecht-Straße 31|Rechtsanwalt Detlef Harbs|035322 - 59 10|035322 - 5 91 99|ra-harbs-neumann@t-online.de|Arbeitsrecht, Familienrecht, Gesellschaftsrecht|http://www.ra-harbs-neumann.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/detlef_harbs_doberlug-kirchhain
kanzlei|74072|Heilbronn|Moltkestr. 10|Rechtsanwältin Melanie Jaus Fachanwältin für Verkehrsrecht|07131 - 2 76 94-40|07131 - 2 76 94-50|info@kanzlei-umbach.de|Familienrecht, Zivilrecht, Verkehrsrecht, OWI-Recht, Mietrecht, Wohnungseigentumsrecht, Ausländerrecht|http://www.kanzlei-umbach.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/melanie_jaus_heilbronn
kanzlei|69120|Heidelberg|Jahnstr. 9|Rechtsanwältin Fidan Kılıç Fachanwältin für Familienrecht|06221 - 7 96 94 55|06221 - 7 96 94 56|info@kilic-und-kollegen.de|Familienrecht|http://www.kilic-und-kollegen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/fidan_k__305_l__305___heidelberg
kanzlei|97461|Hofheim|Bahnhofstr. 15|Kanzlei Marquardt & Marquardt|09523 - 50 29 60|09522 - 92 28 22|info@cwmarquardt.de|Arbeitsrecht, Erbrecht, Familienrecht, Mietrecht, OWI-Recht, Sozialrecht, Strafrecht, Verkehrsrecht, Versicherungsrecht|http://cwmarquardt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/marquardt___marquardt_hofheim_in_unterfranken
kanzlei|76133|Karlsruhe|Douglasstr. 11-15|Rechtsanwältin Katiuscia Indirli|0721 - 91 25 00|0721 - 9 12 50 22|karlsruhe@caemmerer-lenz.de||http://www.caemmerer-lenz.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/katiuscia_indirli_karlsruhe
kanzlei|97070|Würzburg|Augustinerstr. 6|Rechtsanwältin Nadine Menauer Fachanwältin für Verkehrsrecht|0931 - 1 20 66|0931 - 1 44 39|n.menauer@kanzlei-menauer.de|Arbeitsrecht, Familienrecht, Internetrecht, Kaufrecht, Mietrecht, OWI-Recht, Pachtrecht, Verkehrsrecht, Vertragsrecht|http://www.kanzlei-menauer.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/nadine_menauer_wuerzburg_2
kanzlei|35075|Gladenbach|Karl-Waldschmidt-Straße 2|Rechtsanwalt Karl-Heinz Hamenstädt|06462 - 9 10 00|06462 - 66 28|kanzlei@koch-gladenbach.de|||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/karl-heinz_hamenstaedt_gladenbach
kanzlei|37603|Holzminden|Moltkestr. 1 a|Kanzlei Ebert - Singer - Ebert|05531 - 93 58-0, 05531 - 93 58-0|05531 - 93 58-10|info@rechtsanwaelte-ebert-singer.de|Arbeitsrecht, Baurecht (öffentliches), Baurecht (privates), Erbrecht, Familienrecht, Gesellschaftsrecht, Mietrecht, Strafrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht|http://www.rechtsanwaelte-ebert-singer.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/ebert_-_singer_-_ebert_holzminden
kanzlei|30163|Hannover|Gabelsbergerstr. 7|Kanzlei Lister Anwälte am Moltkeplatz|0511 - 6 96 84 50|0511 - 69 68 45 11|kanzlei@lister-anwaelte.de|Arbeitsrecht, Beamtenrecht, Behindertenrecht, Familienrecht, Forderungseinzug/Inkasso, Insolvenzrecht, Mietrecht, OWI-Recht, Prüfungsrecht, Reiserecht, Rentenrecht, Schulrecht, Sozialrecht, Sozialversicherungsrecht, Strafrecht, Verkehrsrecht, Versicherungsrecht, Verwaltungsrecht, Zivilrecht, Zwangsvollstreckungsrecht|http://www.lister-anwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/lister_anwaelte_am_moltkeplatz_hannover
kanzlei|06493|Ballenstedt|Allee 12|Kanzlei Braun, Schwede & Kollegen|039483 - 9 39-0|039483 - 9 39-13|info@anwaltharz.de|Arbeitsrecht, Familienrecht, Erbrecht, Verkehrsrecht, Forderungseinzug/Inkasso, Insolvenzrecht, Mietrecht, Sozialrecht|http://www.ra-braun-kollegen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/braun__schwede___kollegen_ballenstedt
kanzlei|39288|Burg|Breiter Weg 21|Rechtsanwalt Thomas Reichert Fachanwalt für Verkehrsrecht|03921 - 98 45 46, 03921 - 98 45 46|03921 - 98 45 47|a.schoenfeld@boegemann-partner.de||http://www.boegemann-partner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/thomas_reichert_burg
kanzlei|67227|Frankenthal|Rathausplatz 10|Rechtsanwalt Wirtschaftsprüfer Vereidigter Buchprüfer Werner Linn|06233 - 2 08 30|06233 - 2 19 16|info_ft@linn-offices.de|Erbrecht, Gesellschaftsrecht, Insolvenzrecht, Steuerrecht, Vertragsrecht, Wirtschaftsrecht|http://www.linn-offices.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/werner_linn_frankenthal__pfalz_
kanzlei|30159|Hannover|Aegidientorplatz 2B|Rechtsanwalt Hans-Joachim Lemke|0511 - 85 61 41 11|0511 - 85 61 41-99|info@kanzlei-doehring.de||http://www.kanzlei-doehring.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/hans-joachim_lemke_hannover
kanzlei|71522|Backnang|Uhlandstr. 24|Rechtsanwalt Erhard O. Holub|07191 - 15 90, 07191 - 15 90|07191 - 6 91 79|kanzlei@holub-machleid.de||http://www.holub-machleid.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/erhard_o__holub_backnang
kanzlei|74072|Heilbronn|Moltkestr. 10|Rechtsanwältin Rebecca Schmid|07131 - 2 76 94-40|07131 - 2 76 94-50|info@kanzlei-umbach.de|Mietrecht, Wohnungseigentumsrecht, Arbeitsrecht, Kaufrecht, Verkehrsrecht, Zivilrecht|http://www.kanzlei-umbach.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/rebecca_schmid_heilbronn
kanzlei|68163|Mannheim|Seckenheimer Landstr. 4|Rechtsanwältin Kristina Gellissen Fachanwältin für Miet- und Wohnungseigentumsrecht|0621 - 70 01 99 60|0621 - 70 01 99 33|Kanzlei@BehlerGellissen.de|Arbeitsrecht, Mietrecht, Strafrecht, Verkehrsunfallrecht, Wohnungseigentumsrecht|http://www.behlergellissen.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/kristina_gellissen_mannheim
kanzlei|63741|Aschaffenburg|Haselmühlweg 1|Kanzlei Amberg & Ziemer Rechtsanwälte|06021 - 44 29 53|06021 - 4 42 95 44|ziemer@az-kanzlei.de|Arbeitsrecht, Sozialrecht|http://www.rae-szj.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/amberg___ziemer_rechtsanwaelte_aschaffenburg
kanzlei|27726|Worpswede|Im Schluh 2a|Rechtsanwältin Notarin Katrin Zimmermann Fachanwältin für Familienrecht|04792 - 93 05-0|04792 - 34 21|info@kanzlei-reinke.de|Familienrecht|http://www.kanzlei-reinke.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/katrin_zimmermann_worpswede
kanzlei|93133|Burglengenfeld|Am Kreuzberg 4|Kanzlei Schreiner + Schreiner|09471 - 10 10|09471 - 87 61|Sekretariat@rechtsanwaelte-schreiner-und-schreiner.de|Arbeitsrecht, Erbrecht, Familienrecht, Gesellschaftsrecht, Immobilienrecht, Mietrecht, Pachtrecht, Strafrecht, Verkehrsrecht, Verwaltungsrecht|http://www.rechtsanwaelte-schreiner-und-schreiner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/schreiner___schreiner_burglengenfeld
kanzlei|17192|Waren|Güstrower Strasse 1|Rechtsanwältin Dr. Manuela Astfalck|03991 - 63 48 47, 03991 - 63 48 47|03991 - 74 76 69|astfa@t-online.de||http://www.astfalck.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/dr__manuela_astfalck_waren__mueritz_
kanzlei|79189|Bad|Im Büfang 4|Rechtsanwalt Rolf Fidler Fachanwalt für Handels- und Gesellschaftsrecht -  Fachanwalt für Erbrecht|07633 - 9 33 33 90|07633 - 9 33 33 99|kanzlei@prill-fidler.de|Handelsrecht, Gesellschaftsrecht, Erbrecht, Immobilienrecht, Vertragsrecht, Forderungseinzug/Inkasso|http://www.prill-fidler.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/rolf_fidler_bad_krozingen_2
kanzlei|55116|Mainz|Fischtorplatz 20|Rechtsanwalt Eckhard Mäurer Fachanwalt für Verwaltungsrecht - Mediator|06131 - 22 10 77|06131 - 23 53 53|mainz@fmp-recht.de|Arzthaftungsrecht, Baurecht (öffentliches), Medizinrecht, Öffentliches Recht|http://fmp-recht.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/eckhard_maeurer_mainz
kanzlei|20095|Hamburg|Schauenburgerstr. 37|Rechtsanwalt Matthias Ritz Fachanwalt für Miet- und Wohnungseigentumsrecht -  Fachanwalt für Verkehrsrecht|040 - 33 05 55|040 - 33 05 97|info@ritz-schaedlich.de|Erbrecht, Versicherungsrecht, Verkehrsstrafrecht, OWI-Recht, Zivilrecht, Strafrecht|http://www.ritz-schaedlich.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/matthias_ritz_hamburg
kanzlei|31675|Bückeburg|Lange Straße 77+78|Rechtsanwalt Sebastian Müsing Fachanwalt für Arbeitsrecht|05722 - 41 10|05722 - 2 44 09|muesing@kanzlei-liebelt.de|Arbeitsrecht, Vertragsrecht, Mietrecht, Versicherungsrecht, Baurecht (privates), Verkehrsunfallrecht, Verwaltungsrecht|http://www.kanzlei-liebelt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/sebastian_muesing_bueckeburg
kanzlei|32756|Detmold|Hermannstr. 1|Rechtsanwalt Notar Prof. Dr. Thomas Platena Fachanwalt für Miet- und Wohnungseigentumsrecht -  Fachanwalt für Bau- und Architektenrecht|05231 - 30 81 40|05231 - 3 08 14 14|info@rpp.de|Architektenrecht, Baurecht (privates), Mietrecht, Wohnungseigentumsrecht, Handelsrecht, Gesellschaftsrecht, Forderungseinzug/Inkasso, Kaufrecht, Maklerrecht, Markenrecht|http://www.rpp.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/prof__dr__thomas_platena_detmold
kanzlei|23552|Lübeck|Hüxstr. 86|Rechtsanwältin Catrin Kayser - Mediatorin|0451 - 31 70 02 40|0451 - 31 70 02 49|info@Burghard-Anwaelte.de|Erbrecht, Familienrecht|http://www.burghard-anwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/catrin_kayser_luebeck
kanzlei|34117|Kassel|Wilhelmsstr. 8|Kanzlei VOLZ DRASTIK Rechtsanwälte & Fachanwälte|0561 - 70 16 91 00|0561 - 70 16 91 01|info@rechtsanwaelte-vd.de|Arbeitsrecht, Baurecht (privates), Baurecht (öffentliches), Architektenrecht, Erbrecht, Familienrecht, Insolvenzrecht, Medizinrecht, Mietrecht, Wohnungseigentumsrecht, Verkehrsrecht, Versicherungsrecht|http://www.rechtsanwaelte-vd.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/volz_drastik_rechtsanwaelte___fachanwaelte_kassel
kanzlei|60313|Frankfurt|Kaiserhofstr. 10|Rechtsanwalt Matthias Schröder Fachanwalt für Bank- und Kapitalmarktrecht|069 - 2 19 36 56-0|069 - 2 19 36 56-25|info@lss-partner.de|Bankrecht, Kapitalmarktrecht, Arbeitsrecht|http://www.lss-partner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/matthias_schroeder_frankfurt_am_main
kanzlei|86381|Krumbach|Heinrich-Sinz-Straße 7|Kanzlei Rechtsanwaltskanzlei Landsperger|08282 - 89 44 80|08282 - 8 94 48 30|info@ra-landsperger.de|Arbeitsrecht, Erbrecht, Familienrecht, Mietrecht, Strafrecht, Verkehrsrecht|http://www.ra-landsperger.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwaltskanzlei_landsperger_krumbach__schwaben_
kanzlei|72250|Freudenstadt|Stuttgarter Straße 40|Rechtsanwalt Lars Willems Fachanwalt für Arbeitsrecht|07441 - 60 81, 07441 - 60 81|07441 - 8 41 26|info@rae-kappler.de|Arbeitsrecht, Forderungseinzug/Inkasso, Internetrecht, Strafrecht, Verkehrsrecht|http://www.rae-kappler.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/lars_willems_freudenstadt
kanzlei|75323|Bad|Mörikestr. 4|Rechtsanwältin Michaela Thoma|07081 - 95 38-0|07081 - 95 38-25|wildbad@bb-bartenbach.de||http://www.bb-bartenbach.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/michaela_thoma_bad_wildbad
kanzlei|31655|Stadthagen|Am Markt 12-16|Kanzlei Gaida Nordmann Weyland|05721 - 9 76 40|05721 - 9 76 41|info@kanzlei-ammarkt.de|Arbeitsrecht, Arzthaftungsrecht, Familienrecht, Mietrecht, OWI-Recht, Pachtrecht, Strafrecht, Verkehrsrecht, Verkehrsstrafrecht, Verkehrsunfallrecht, Versicherungsrecht|http://www.kanzlei-ammarkt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/gaida_nordmann_weyland_stadthagen
kanzlei|25524|Itzehoe|Hindenburgstrasse 24|Rechtsanwalt Matthias Meyer Fachanwalt für Miet- und Wohnungseigentumsrecht -  Fachanwalt für Sozialrecht|04821 - 4 05 72-0|04821 - 4 05 72-29|info@rae-mzm.de|Mietrecht, Sozialrecht, Wohnungseigentumsrecht|http://www.rae-mzm.com|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/matthias_meyer_itzehoe_2
kanzlei|10178|Berlin|Münzstr. 5|Kanzlei Wollschlaeger|030 - 31 16 65 60|030 - 3 11 66 56 29|kanzlei@ra-wollschlaeger.de|Arbeitsrecht, Mietrecht, Verkehrsrecht, OWI-Recht, Verkehrsstrafrecht, Verkehrsunfallrecht, Gesellschaftsrecht|http://www.ra-wollschlaeger.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/wollschlaeger_berlin
kanzlei|87527|Sonthofen|Richard-Wagner-Straße 1|Rechtsanwältin Alexandra Gebhard|08321 - 6 08 70-0|08321 - 6 08 70-29|info@gganwaelte.de|Arbeitsrecht, Erbrecht, Familienrecht|http://www.gg-anwaelte.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/alexandra_gebhard_sonthofen
kanzlei|35390|Gießen|Braugasse 7|Rechtsanwältin Astrid Gliese Fachanwältin für Bau- und Architektenrecht|0641 - 93 24 30|0641 - 9 32 43 30|info@rae-voelpel.de|Architektenrecht, Ausländerrecht, Baurecht (öffentliches), Baurecht (privates), Insolvenzrecht|http://www.rae-voelpel.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/astrid_gliese_giessen
kanzlei|96450|Coburg|Rosenauer Straße 5a|Kanzlei am Rittersteich|09561 - 23 67-0|09561 - 23 67-29|mail@woik-nachtigall.de|Arbeitsrecht, Erbrecht, Familienrecht, Gesellschaftsrecht, Mietrecht, Strafrecht, Verkehrsrecht, Wohnungseigentumsrecht||https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/am_rittersteich_coburg
kanzlei|06842|Dessau-Roßlau|Ackerstr. 1 a|Rechtsanwalt Olaf Büttner|0340 - 26 06 70, 0340 - 26 06 70|0340 - 2 60 67 30|rae.rumph-buettner@t-online.de||http://www.rumph-buettner.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/olaf_buettner_dessau-rosslau
kanzlei|19258|Boizenburg|Bahnhofstr. 35|Kanzlei ECOVIS Grieger Mallison & Partner Wirtschaftsprüfer Steuerberater Rechtsanwälte|038847 - 65 50|038847 - 6 55 25|boizenburg@ecovis.com||http://www.ecovis.com|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/ecovis_grieger_mallison___partner_wirtschaftspruefer_steuerberater_rechtsanwaelte_boizenburg
kanzlei|74321|Bietigheim-Bissingen|Lise-Meitner-Straße 11|Rechtsanwältin Corinna Schunck|07142 - 77 62 04|07142 - 77 62 18|vogt.schunck@t-online.de|Ausländerrecht, Strafrecht, Familienrecht, Insolvenzrecht|http://www.vogt-schunck.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/corinna_schunck_bietigheim-bissingen
kanzlei|90443|Nürnberg|Landgrabenstr. 73|Rechtsanwältin Iris Lemmer-Krueger|0911 - 41 36 64|0911 - 41 55 32|kanzlei@rechtsanwaeltelkk.de|Betreuungsrecht, Familienrecht, Kindschaftsrecht, Mietrecht, OWI-Recht, Pachtrecht, Zivilrecht|http://www.rechtsanwaeltelkk.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/rechtsanwalt/iris_lemmer-krueger_nuernberg
kanzlei|17489|Greifswald|Karl Marx Platz 11|Kanzlei Speckin, Dembski & Partner GbR|03834 - 5 73 10|03834 - 57 31 15|greifswald@speckin-dembski.de||http://www.speckin-dembski.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/speckin__dembski___partner_gbr_greifswald
kanzlei|96047|Bamberg|An der Weberei 1|Kanzlei AfA ● Arbeitsrecht für Arbeitnehmer|0951 - 5 10 99 99|0951 - 5 10 99 98|bamberg@afa-anwalt.de|Arbeitsrecht|http://www.afa-anwalt.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/afa___9679__arbeitsrecht_fuer_arbeitnehmer_bamberg
kanzlei|68723|Schwetzingen|Wildemannstr. 4|Kanzlei Zipper & Partner Rechtsanwälte | Fachanwälte|06202 - 85 94 80|06202 - 85 94 85|info@rechtsanwalt-schwetzingen.de|Arzthaftungsrecht, Medizinrecht, Datenschutzrecht, Mietrecht, Baurecht (privates), Handelsvertreterrecht, Bankrecht, Kapitalmarktrecht, Forderungseinzug/Inkasso, Arbeitsrecht, Erbrecht, Familienrecht, Gewerblicher Rechtsschutz, Internetrecht, Steuerrecht, Strafrecht, Verkehrsrecht, Verkehrsunfallrecht, Verkehrsstrafrecht, OWI-Recht, Versicherungsrecht|http://www.kanzlei-zipper.de|https://www.anwaltsverzeichnis.de/rechtsanwaelte/kanzlei/zipper___partner_rechtsanwaelte___fachanwaelte_schwetzingen
